query_idx,phase,user_id,user_profile,question,category,difficulty,source,compute,score,cache_hit,ensemble_size
5121,Насыщение,491,active,Какие органы участвуют в пищеварении?,Основы нутрициологии,easy,expert,0.44,91.4,False,1
5122,Насыщение,106,active,"В интернете пишут, вопрос по теме «Заболевания и питание» #1",Заболевания и питание,medium,user,2.06,95.1,False,2
5123,Насыщение,98,new,"Подскажите пожалуйста, что такое метаболизм — это нормально?",Основы нутрициологии,easy,user,0.57,89.2,False,1
5124,Насыщение,489,casual,Какие риски у монодиет?,Диеты и режимы,medium,user,0.1,84.9,True,0
5125,Насыщение,306,regular,Вопрос по теме «Общие вопросы» #12,Общие вопросы,hard,expert,3.16,77.3,False,3
5126,Насыщение,110,new,"Скажите, вопрос по теме «Заболевания и питание» #17?)",Заболевания и питание,easy,user,0.06,90.6,True,0
5127,Насыщение,152,regular,"Проконсультируйте, что такое термогенез пищи?",Основы нутрициологии,medium,user,0.85,84.2,False,1
5128,Насыщение,220,new,Вопрос по теме «Основы нутрициологии» #17 интересно узнать?,Основы нутрициологии,easy,user,0.06,88.6,True,0
5129,Насыщение,414,active,"Проконсультируйте, чем отличаются макро- и микронутриенты чт",Основы нутрициологии,easy,user,0.06,90.5,True,0
5130,Насыщение,325,casual,"В интернете пишут, вопрос по теме «БАДы и добавки» #18 подск",БАДы и добавки,easy,user,1.42,99,False,2
5131,Насыщение,293,regular,"В интернете пишут, вопрос по теме «БАДы и добавки» #18 подск",БАДы и добавки,easy,user,0.06,90.2,True,0
5132,Насыщение,425,active,Какие основные нутриенты необходимы человеку?,Основы нутрициологии,easy,expert,0.45,88.0,False,1
5133,Насыщение,196,casual,Вопрос по теме «Спортивное питание» #17 это правда?,Спортивное питание,medium,user,0.1,85.1,True,0
5134,Насыщение,433,new,"Подскажите пожалуйста, вопрос по теме «Заболевания и питание",Заболевания и питание,easy,user,1.64,99,False,2
5135,Насыщение,80,casual,"Никак не могу понять, вопрос по теме «Спортивное питание» #1",Спортивное питание,medium,user,0.91,85.6,False,1
5136,Насыщение,213,regular,Что такое электролиты?,Спортивное питание,hard,expert,0.16000000000000003,79.4,True,0
5137,Насыщение,189,regular,У меня такой вопрос: вопрос по теме «Макронутриенты» #19 что,Макронутриенты,easy,user,0.51,90.7,False,1
